6=0.13233458177278395,8=0.11672908863920106,12=0.11142322097378272,5=0.08426966292134822,10=0.07771535580524333,0=0.07584269662921336,4=0.0636704119850186,3=0.05930087390761537,1=0.056179775280898764,11=0.05586766541822711,2=0.05555555555555545,7=0.05555555555555545,9=0.05555555555555545,
11=0.19325842696629209,0=0.18263534218590394,9=0.10255362614913173,4=0.07946884576098051,8=0.07007150153217567,12=0.0698672114402451,5=0.05454545454545449,10=0.0488253319713994,3=0.04412665985699688,6=0.04351378958120525,1=0.037997957099080625,2=0.036567926455566835,7=0.03656792645556683,
11=0.1645859342488555,5=0.14044943820224715,1=0.11152725759467334,10=0.11048689138576775,12=0.07573866000832291,3=0.0657511444028298,6=0.05701206824802335,0=0.05285060341240116,8=0.0513940907199334,9=0.050977944236371205,4=0.044319600499375805,2=0.03745318352059929,7=0.03745318352059929,
0=0.12997266929851192,12=0.11266322502277555,8=0.1114485271788642,5=0.0816884300030367,10=0.07348921955663523,2=0.07318554509565747,6=0.0671120558761008,4=0.06559368357121165,7=0.061645915578499876,3=0.05982386881263289,9=0.05496507743698755,11=0.05435772851503187,1=0.05405405405405404,
6=0.1290616459155785,12=0.11509262071059821,8=0.11266322502277559,5=0.08199210446401455,0=0.07500759186152442,10=0.0744002429395687,11=0.06377163680534469,3=0.06255693896143333,4=0.06103856665654422,9=0.06103856665654422,1=0.05496507743698755,2=0.054357728515031886,7=0.05405405405405404,
6=0.22001567807682268,8=0.1011235955056181,12=0.09929448654298417,5=0.08440031356153656,10=0.07394826234648558,0=0.06480271753331598,4=0.0606218970472956,3=0.056441076561275214,1=0.05095374967337345,7=0.04807943558923444,2=0.047034230467729345,11=0.04677292918735307,9=0.0465116279069768,
11=0.3015585357013409,0=0.16455237404856835,6=0.07557085900688656,9=0.075208408843784,8=0.059985501993475895,12=0.05708590068865532,10=0.04603117071402679,5=0.04403769481696263,3=0.03968829285973176,4=0.03751359188111632,1=0.03388909025009059,2=0.0324392895976803,7=0.0324392895976803,
5=0.16741573033707868,6=0.11657303370786516,8=0.11657303370786516,12=0.10365168539325838,10=0.06994382022471912,0=0.06348314606741569,4=0.05786516853932583,3=0.054213483146067346,7=0.05028089887640441,1=0.04999999999999991,2=0.04999999999999991,9=0.04999999999999991,11=0.04999999999999991,
6=0.12952559300873906,12=0.11329588014981277,8=0.11329588014981266,10=0.08364544319600489,5=0.08146067415730326,0=0.07365792759051176,4=0.06585518102372026,3=0.06117353308364533,11=0.05586766541822711,1=0.05555555555555545,2=0.05555555555555545,7=0.05555555555555545,9=0.05555555555555545,
6=0.1831460674157303,8=0.11657303370786516,12=0.10589887640449434,5=0.09157303370786515,10=0.07106741573033712,0=0.06797752808988759,4=0.059831460674157254,3=0.05280898876404488,9=0.050842696629213396,1=0.05028089887640441,2=0.04999999999999991,7=0.04999999999999991,11=0.04999999999999991,
11=0.20287141073657922,0=0.1849771119434041,9=0.10362047440699129,12=0.09945900957136913,8=0.06741573033707861,6=0.054099042863087844,5=0.05264253017062006,4=0.043695380774032476,3=0.040990428630878095,1=0.03890969621306704,10=0.03724511027881818,2=0.03703703703703708,7=0.03703703703703708,
0=0.18169361468895584,4=0.11263359824609481,8=0.10167169087421216,12=0.08851740202795293,2=0.07426692244450539,5=0.07125239791723764,7=0.06138668128254321,6=0.059468347492463734,3=0.05097286927925462,10=0.05015072622636342,1=0.04960263085776929,11=0.04932858317347222,9=0.04905453548917515,
0=0.2324438202247191,9=0.07689606741573034,3=0.06355337078651685,11=0.06355337078651685,1=0.06320224719101124,4=0.06285112359550561,2=0.0625,5=0.0625,6=0.0625,7=0.0625,8=0.0625,10=0.0625,12=0.0625,
1=0.16693418940609928,11=0.1490993401105759,9=0.1432138398430532,10=0.12698412698412687,5=0.09505974674513991,0=0.04815409309791327,8=0.04494382022471906,12=0.043695380774032413,4=0.03977171392901724,6=0.039236668450151536,3=0.03870162297128583,7=0.03245942571785261,2=0.031746031746031675,
2=0.4613265675969556,7=0.1133019209858644,4=0.10424066690830008,9=0.05965929684668358,11=0.059296846683580984,10=0.04769844146429865,5=0.03704240666908297,1=0.034505255527364984,8=0.017325117796303018,12=0.01718013773106199,0=0.016890177600579932,3=0.016745197535338895,6=0.014787966654585007,
2=0.3284052828700961,10=0.14449043958210117,5=0.10546027991326634,12=0.05223733491030953,8=0.05046323674354429,1=0.04908338261383802,6=0.044746698206189685,0=0.04218411196530659,4=0.04080425783560031,3=0.03646757342795197,9=0.03528484131677516,7=0.03528484131677515,11=0.03508771929824569,
8=0.13891726251276815,12=0.12495743956418118,5=0.08920667347633633,0=0.07694926796050386,6=0.07286346612189304,4=0.07082056520258762,3=0.06230847803881507,9=0.060946544092611465,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
8=0.13006469186244468,12=0.12563840653728292,5=0.09737827715355801,0=0.08001361933946198,6=0.07150153217568943,4=0.0684371807967313,3=0.06264896152536598,7=0.060946544092611465,9=0.060946544092611465,1=0.06060606060606056,2=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
8=0.13687436159346278,12=0.11746680286006125,5=0.0960163432073544,0=0.07694926796050387,6=0.07388491658154574,4=0.07218249914879123,3=0.06298944501191688,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
12=0.1270003404834866,8=0.12563840653728295,5=0.093973442288049,0=0.08171603677221649,6=0.07252298263534213,4=0.07150153217568943,3=0.06367041198501867,9=0.060946544092611465,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
11=0.19569288389513106,9=0.18305243445692884,12=0.0898876404494382,8=0.087312734082397,5=0.05992509363295883,0=0.059925093632958795,6=0.05290262172284644,4=0.050093632958801496,3=0.04939138576779023,1=0.04658239700374527,10=0.041900749063670355,2=0.041666666666666616,7=0.041666666666666616,
9=0.15882174309140573,12=0.11843303978135433,8=0.11387792286668685,5=0.08168843000303667,0=0.06954145156392347,6=0.06529000911023387,4=0.06468266018827817,3=0.05648344974187673,1=0.054661402976009715,2=0.054357728515031886,7=0.05405405405405404,10=0.05405405405405404,11=0.05405405405405404,
9=0.21704576596327743,12=0.10386407234858866,8=0.10139764318991504,5=0.07426692244450539,0=0.07180049328583178,6=0.06001644286105787,4=0.059468347492463734,3=0.05700191833379012,1=0.05398739380652237,11=0.05398739380652237,2=0.04905453548917515,7=0.04905453548917515,10=0.04905453548917515,
8=0.13001605136436586,4=0.12808988764044923,12=0.11011235955056169,5=0.08667736757624388,0=0.07576243980738352,6=0.06645264847512027,3=0.05906902086677356,11=0.05778491171749588,7=0.05746388443017645,1=0.05714285714285703,2=0.05714285714285703,9=0.05714285714285703,10=0.05714285714285703,
8=0.13415049370105553,12=0.12597889002383386,5=0.08852570650323453,0=0.07865168539325838,6=0.07660878447395296,4=0.06979911474293492,3=0.06230847803881507,1=0.060946544092611465,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
9=0.2946317103620472,8=0.09463171036204739,12=0.09388264669163536,5=0.07116104868913853,0=0.06017478152309608,6=0.05418227215980022,4=0.052184769038701576,3=0.05018726591760296,11=0.048689138576778986,1=0.04669163545568034,7=0.04469413233458171,2=0.04444444444444438,10=0.04444444444444438,
8=0.13483146067415733,12=0.1283622744296902,5=0.09056860742253994,0=0.07763023493360567,6=0.07320394960844394,4=0.0691181477698331,3=0.06264896152536598,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
11=0.30039258156220394,1=0.18749153919046982,10=0.10680925950994981,9=0.09056450521185862,4=0.05414918099363743,5=0.04345471774739406,0=0.038310545552998516,12=0.03533234059834844,8=0.035061594693380244,6=0.03072966021388926,3=0.02924055773656423,2=0.02423175849465279,7=0.02423175849465279,
2=0.3183520599250937,7=0.16732760519938292,11=0.09847984137475198,1=0.09792905926415502,10=0.08151575236836296,5=0.03921568627450974,8=0.03249614452522578,0=0.032275831680986966,12=0.03161489314827051,6=0.026988323419255313,4=0.0257766027759418,3=0.02445472571050889,9=0.023573474333553616,
2=0.29202017885806014,11=0.2670259114881907,9=0.09000229305205233,6=0.05182297638156384,8=0.048612703508369624,12=0.04322403118550792,0=0.04173354735152489,10=0.03691813804173358,5=0.03645952763127723,4=0.02510891997248337,3=0.02361843613850034,1=0.0228158679202018,7=0.020637468470534298,
1=0.13033707865168542,8=0.11039325842696632,12=0.10056179775280893,4=0.08764044943820226,5=0.08258426966292132,10=0.0758426966292135,0=0.07162921348314603,6=0.06573033707865167,11=0.06067415730337078,3=0.05730337078651682,9=0.056179775280898826,7=0.051123595505617896,2=0.04999999999999991,
4=0.22197862428062468,8=0.10084954782132094,12=0.09290216497670598,5=0.07536311318169366,10=0.06577144423129629,0=0.06494930117840508,9=0.06440120580981096,6=0.05727596601808719,3=0.05700191833379012,11=0.05124691696355169,1=0.05042477391066049,7=0.04905453548917515,2=0.048780487804878085,
8=0.12487961476725508,12=0.12359550561797741,5=0.09052969502407694,0=0.0786516853932583,6=0.07800963081861947,10=0.07800963081861946,4=0.06773675762439799,3=0.06548956661316202,9=0.06003210272873182,1=0.05874799357945414,11=0.05874799357945414,7=0.05842696629213472,2=0.05714285714285703,
11=0.24463738508682326,8=0.0990806945863126,12=0.08861082737487233,5=0.07788559754851893,9=0.06818181818181823,0=0.06281920326864156,10=0.06103166496424932,6=0.05566905005107256,4=0.05515832482124621,3=0.0495403472931563,1=0.045965270684371784,2=0.045709908069458606,7=0.045709908069458606,
8=0.13879709187045586,12=0.11302048909451405,5=0.0888962326503634,10=0.07766027759418362,0=0.07699933906146716,6=0.0736946463978849,4=0.07105089226701902,3=0.06444150693985447,1=0.05981493721083928,7=0.059153998678122814,2=0.05882352941176458,9=0.05882352941176458,11=0.05882352941176458,
8=0.1275611368142761,12=0.12392597488433557,5=0.09748843357567735,0=0.07832121612690007,10=0.07666886979510894,6=0.07072042300066081,4=0.0670852610707203,3=0.06378056840713801,11=0.059153998678122814,1=0.05882352941176458,2=0.05882352941176458,7=0.05882352941176458,9=0.05882352941176458,
8=0.13630987581312834,0=0.13453577764636304,12=0.10762862211709043,5=0.09018332347723236,6=0.07037256061502062,4=0.06682436428149016,2=0.06652868125369597,7=0.06120638675340031,3=0.05470136014192784,1=0.05351862803075104,10=0.052927261975162634,9=0.05263157894736843,11=0.05263157894736843,
0=0.12284644194756547,9=0.09625468164793999,11=0.09363295880149808,3=0.0775280898876404,5=0.0685393258426966,1=0.06816479400749062,4=0.06816479400749062,8=0.06816479400749062,12=0.06816479400749062,6=0.06779026217228463,10=0.06704119850187265,7=0.06704119850187264,2=0.06666666666666665,
9=0.222276502198339,11=0.20127015144113347,1=0.09208597948216916,4=0.08500244259892538,3=0.04689789936492434,0=0.04567659990229612,5=0.04445530043966788,6=0.043966780654616594,12=0.04396678065461658,2=0.04372252076209095,7=0.04372252076209094,8=0.04347826086956529,10=0.04347826086956529,
2=0.5291412050726071,7=0.09928378999934291,1=0.06505026611472503,9=0.06051645968854724,11=0.0540114330770747,6=0.04553518628030752,10=0.04244694132334582,0=0.02122347066167292,3=0.017346737630593332,5=0.017149615612063858,12=0.017018200933044222,8=0.017018200933044212,4=0.014258492673631626,
4=0.27610978080677817,10=0.13962055627187328,9=0.1252532694787255,1=0.06244243875483515,6=0.061521458832197465,5=0.05083809172960029,12=0.04991711180696261,3=0.04770675999263216,8=0.044207036286608936,0=0.04162829250322343,7=0.03389206115306689,11=0.03389206115306689,2=0.0329710812304292,
8=0.13449097718760641,12=0.12563840653728298,5=0.08852570650323453,0=0.07797071842015656,6=0.07456588355464755,4=0.07150153217568943,3=0.06367041198501867,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
9=0.19270722917108332,11=0.173627305490778,6=0.13228747085011666,8=0.07716769132923475,12=0.07377570489718047,5=0.05639177443290233,0=0.049819800720797155,3=0.043459826160695374,4=0.043459826160695374,10=0.04155183379266485,1=0.04027983888064448,2=0.03773584905660377,7=0.03773584905660377,
8=0.12178325480246471,12=0.12033345415005436,5=0.08010148604566866,0=0.07901413555636094,4=0.07321493294671977,6=0.07212758245741205,3=0.06524102935846317,10=0.06524102935846317,1=0.0648785791953606,2=0.06451612903225802,7=0.06451612903225802,9=0.06451612903225802,11=0.06451612903225802,
8=0.1310861423220974,12=0.12189308818522301,5=0.10180456247871979,0=0.07558733401430026,6=0.07286346612189304,4=0.0691181477698331,3=0.06332992849846777,10=0.060946544092611465,11=0.060946544092611465,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,
8=0.13108614232209742,12=0.12495743956418119,5=0.09431392577459988,0=0.07763023493360567,6=0.07524685052774935,4=0.07013959822948582,3=0.06298944501191688,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
9=0.2062128222075343,11=0.1718440185062787,6=0.0892267019167216,8=0.08636263494161701,12=0.07380480282000432,5=0.05970478078871989,0=0.054857898215465876,4=0.047146948667107225,3=0.044943820224719044,10=0.04428288169200258,1=0.04318131747080849,2=0.03921568627450976,7=0.03921568627450976,
12=0.13449097718760644,8=0.12393598910452848,5=0.08886618998978543,6=0.07763023493360566,0=0.07728975144705476,4=0.07013959822948582,3=0.06367041198501867,1=0.060946544092611465,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
6=0.1679912304741024,8=0.10742669224445053,12=0.0953685941353796,3=0.08988764044943826,1=0.07317073170731712,5=0.06933406412715817,10=0.06467525349410802,0=0.06193477665113734,9=0.06193477665113734,4=0.059194299808166664,11=0.05124691696355169,7=0.04905453548917515,2=0.048780487804878085,
9=0.20958495757853704,11=0.18504930061912417,8=0.0958495757853703,12=0.0816326530612245,5=0.06237101582205916,0=0.05342811281816095,4=0.04907131391882596,6=0.049071313918825944,3=0.045861041045631754,1=0.04517312542994728,7=0.04104563173584044,2=0.041045631735840436,10=0.04081632653061228,
8=0.13551242764725913,12=0.12495743956418115,5=0.08818522301668362,0=0.08035410282601288,6=0.07286346612189304,4=0.07150153217568943,3=0.06264896152536598,9=0.060946544092611465,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
6=0.1280898876404493,8=0.12648475120385216,12=0.1113964686998394,5=0.08475120385232737,0=0.07415730337078638,4=0.06709470304975912,10=0.06260032102728723,3=0.059390048154092975,9=0.05746388443017645,1=0.05714285714285703,2=0.05714285714285703,7=0.05714285714285703,11=0.05714285714285703,
4=0.12744783306581045,8=0.11492776886035302,12=0.1123595505617976,5=0.09823434991974303,0=0.07544141252006406,6=0.06869983948635626,1=0.05842696629213472,3=0.05842696629213472,10=0.05746388443017645,2=0.05714285714285703,7=0.05714285714285703,9=0.05714285714285703,11=0.05714285714285703,
9=0.1930279458369343,8=0.10890233362143464,12=0.10486891385767783,5=0.08297320656871209,0=0.06856813598386624,6=0.06511091904350322,3=0.059060789397867956,4=0.059060789397867956,1=0.05243445692883886,11=0.05214635551714194,2=0.05128205128205119,7=0.05128205128205119,10=0.05128205128205119,
9=0.18799671142778832,1=0.17950123321457925,4=0.09482049876678549,10=0.06686763496848455,11=0.06494930117840508,3=0.05426144149081944,0=0.05316525075363117,7=0.05042477391066049,5=0.04987667854206635,12=0.04987667854206635,2=0.04960263085776929,8=0.04960263085776929,6=0.04905453548917515,
2=0.6164383561643834,7=0.12459596736955517,9=0.04986917038633219,8=0.03186085885793443,1=0.026935508696321372,12=0.02647375711867016,5=0.023010620286285997,0=0.02162536555333232,4=0.01700784977682009,6=0.01654609819916887,3=0.016084346621517642,11=0.015237802062490407,10=0.014314298907187963,
11=0.2303370786516852,5=0.20524344569288372,10=0.1389513108614233,4=0.07359550561797748,1=0.04662921348314606,8=0.04344569288389511,12=0.04288389513108611,0=0.040262172284644175,6=0.0385767790262172,3=0.03651685393258426,9=0.03632958801498125,7=0.03389513108614231,2=0.033333333333333326,
11=0.28710380680865344,9=0.15109844038235784,5=0.12275700150930743,3=0.08988764044943816,12=0.05903068925037732,8=0.053831963776622506,0=0.04091900050310248,4=0.035887975851081694,6=0.03572027502934765,1=0.0327016602381352,10=0.030856951199060914,7=0.030186147912124817,2=0.03001844709039079,
4=0.12616372391653272,8=0.12487961476725509,12=0.12070626003210258,5=0.08410914927768849,0=0.07223113964686989,6=0.06902086677367564,3=0.05842696629213472,1=0.0581059390048153,10=0.05778491171749588,2=0.05714285714285703,7=0.05714285714285703,9=0.05714285714285703,11=0.05714285714285703,
5=0.31460674157303364,3=0.12851123595505617,12=0.075374531835206,8=0.07397003745318351,0=0.05173220973782774,9=0.05173220973782771,4=0.04681647940074904,6=0.044475655430711566,11=0.043539325842696576,1=0.04260299625468159,10=0.042368913857677847,2=0.04213483146067411,7=0.04213483146067411,
11=0.3991137838265549,9=0.17819275201772425,12=0.0658332014559266,8=0.06361766102231366,5=0.039879727805032406,0=0.038297198923880324,6=0.03497388827346096,4=0.03323310650419367,3=0.03165057762304159,1=0.0299097958537743,10=0.028643772748852638,7=0.02848551986073743,2=0.028169014084507015,
5=0.23924362839134006,4=0.11208550287750067,8=0.09345026034530013,12=0.08961359276514119,0=0.06029049054535494,6=0.05672787064949305,3=0.051795012332145826,1=0.04987667854206635,10=0.04987667854206635,7=0.04960263085776929,9=0.04932858317347222,11=0.04932858317347222,2=0.048780487804878085,
8=0.14027919645897177,12=0.1174668028600613,5=0.0949948927477017,6=0.07626830098740206,0=0.07524685052774935,4=0.06809669731018042,3=0.06367041198501867,11=0.060946544092611465,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,
8=0.13687436159346275,12=0.12257405515832485,5=0.09193054136874357,0=0.07797071842015657,4=0.07218249914879123,6=0.07116104868913853,3=0.06332992849846777,11=0.060946544092611465,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,
11=0.3238598810310637,9=0.09781890284203561,8=0.08460013218770643,12=0.08107512667988533,5=0.061467283542630445,0=0.05221414408460007,6=0.04846882573254015,4=0.04648601013439078,3=0.04362194315928613,1=0.04252037893809204,7=0.03943599911874858,2=0.03921568627450976,10=0.03921568627450976,
8=0.12712680577849103,12=0.11589085072231127,9=0.08731942215088269,5=0.08699839486356326,0=0.07897271268057773,6=0.07094703049759218,4=0.06741573033707854,3=0.06645264847512027,11=0.06484751203852318,1=0.061637239165328955,10=0.0581059390048153,2=0.05714285714285703,7=0.05714285714285703,
4=0.4318131747080849,8=0.07887199823749713,12=0.06411103767349627,5=0.056179775280898805,0=0.04802820004406251,6=0.044943820224719044,3=0.04053756333994267,1=0.03943599911874858,2=0.03921568627450976,7=0.03921568627450976,9=0.03921568627450976,10=0.03921568627450976,11=0.03921568627450976,
7=0.13817187974491338,8=0.1156999696325539,12=0.10780443364713024,5=0.0874582447616155,0=0.07986638323716976,6=0.06863042818098998,1=0.06437898572730033,4=0.06164591557849986,3=0.05800182204676588,10=0.05526875189796537,2=0.05466140297600971,11=0.054357728515031886,9=0.05405405405405404,
11=0.31922150882825034,9=0.1430577849117176,8=0.0780497592295345,12=0.07162921348314606,5=0.05577849117174956,0=0.05256821829855535,3=0.046348314606741534,4=0.04333868378812196,6=0.042937399678972664,1=0.03952648475120382,7=0.036115569823434966,2=0.03571428571428569,10=0.03571428571428569,
8=0.13687436159346275,12=0.12223357167177396,5=0.08954715696288724,6=0.07660878447395296,0=0.07558733401430025,4=0.07150153217568943,3=0.06367041198501867,11=0.060946544092611465,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,
8=0.12563840653728298,12=0.12393598910452844,5=0.09056860742253994,6=0.08205652025876739,0=0.07763023493360566,4=0.07218249914879124,3=0.06435137895812049,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
12=0.13305736250739197,4=0.12329982259018328,8=0.11561206386753398,5=0.07865168539325838,0=0.07599053814311056,1=0.06978119455943223,6=0.06889414547604963,7=0.05884092253104668,10=0.056475458308693056,9=0.05499704316972205,11=0.054997043169722044,3=0.05470136014192785,2=0.05470136014192784,
1=0.21669341894060995,0=0.19605595047007576,10=0.07842238018803027,5=0.06558128869525337,12=0.05961935335932125,8=0.05342811281816095,9=0.05113506076587938,6=0.05067645035542304,11=0.049759229534510424,4=0.049300619124054125,3=0.04586104104563175,7=0.04196285255675307,2=0.041504242146296756,
2=0.5083645443196007,7=0.13208489388264677,4=0.0719101123595506,11=0.06616729088639202,5=0.04519350811485645,1=0.03495630461922597,10=0.026799833541406578,12=0.021639617145235122,8=0.020640865584685808,6=0.0196421140241365,0=0.01872659176029963,3=0.017478152309612992,9=0.01639617145235124,
10=0.13985807214665866,0=0.1277350680070964,5=0.08131283264340622,8=0.07953873447664098,12=0.07569485511531636,1=0.07185097575399169,6=0.07155529272619743,2=0.0697811945594322,4=0.06327616794795973,7=0.05854523950325247,3=0.05558840922531046,9=0.05263157894736843,11=0.05263157894736843,
10=0.15120385232744762,8=0.09470304975922944,5=0.09341894060995175,12=0.0847512038523273,1=0.07736757624398065,0=0.07191011235955043,4=0.06966292134831449,6=0.06837881219903681,3=0.06003210272873183,2=0.05714285714285703,7=0.05714285714285703,9=0.05714285714285703,11=0.05714285714285703,
0=0.29108962633916907,8=0.08962633916906203,12=0.083877711000784,9=0.06715442905670245,5=0.062189704729553236,6=0.05617977528089894,4=0.05435066631826502,3=0.053828063757512465,1=0.05069244839299718,11=0.04912464071073954,7=0.047818134308858166,10=0.0475568330284819,2=0.0465116279069768,
8=0.12453183520599248,12=0.1154806491885143,0=0.11516853932584266,5=0.0914481897627964,2=0.07428214731585507,4=0.07116104868913846,6=0.06803995006242186,3=0.05898876404494373,7=0.05649188514357044,10=0.056491885143570425,9=0.05617977528089878,1=0.056179775280898764,11=0.05555555555555545,
8=0.13278855975485196,12=0.1229145386448757,5=0.0966973101804562,0=0.07592781750085116,6=0.07354443309499485,4=0.07082056520258762,3=0.06298944501191688,7=0.060946544092611465,10=0.060946544092611465,1=0.06060606060606056,2=0.06060606060606056,9=0.06060606060606056,11=0.06060606060606056,
0=0.27066167290886356,4=0.0963795255930086,8=0.08389513108614223,12=0.07640449438202242,9=0.07240948813982515,5=0.06516853932584263,3=0.0549313358302122,6=0.0506866416978776,11=0.04794007490636698,1=0.04744069912609231,10=0.04494382022471903,2=0.04469413233458171,7=0.04444444444444438,
8=0.1344909771876065,12=0.11542390194075586,5=0.09874021109976161,0=0.07626830098740206,6=0.07592781750085116,4=0.07218249914879123,3=0.06332992849846777,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
8=0.12904324140279205,12=0.12155260469867216,5=0.09431392577459988,0=0.07933265236636017,6=0.07626830098740206,4=0.07082056520258762,3=0.06435137895812049,1=0.060946544092611465,10=0.060946544092611465,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,11=0.06060606060606056,
8=0.12870275791624106,12=0.1270003404834866,5=0.09159005788219267,6=0.0803541028260129,0=0.07728975144705476,4=0.0680966973101804,3=0.06332992849846777,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
0=0.2819689673622259,12=0.09069020866773668,8=0.08801498127340814,5=0.07089352594970565,9=0.06179775280898872,6=0.05698234349919736,4=0.053237025147137434,3=0.05270197966827175,11=0.05029427501337608,1=0.04895666131621181,10=0.0484216158373461,2=0.04815409309791325,7=0.0478865703584804,
8=0.14831460674157282,12=0.12391653290529679,5=0.10658105939004804,0=0.07383627608346698,6=0.07351524879614756,4=0.07126805778491159,3=0.05906902086677356,10=0.05778491171749587,1=0.05714285714285703,2=0.05714285714285703,7=0.05714285714285703,9=0.05714285714285703,11=0.05714285714285703,
8=0.13142662580864833,12=0.12734082397003746,5=0.08818522301668362,0=0.07763023493360566,6=0.07524685052774935,4=0.07320394960844394,3=0.06332992849846777,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
0=0.24353932584269666,12=0.0952247191011236,8=0.09438202247191012,5=0.07050561797752807,9=0.06460674157303373,4=0.06095505617977524,6=0.06095505617977523,3=0.05617977528089882,1=0.05196629213483139,11=0.050842696629213396,10=0.05056179775280891,7=0.05028089887640441,2=0.04999999999999991,
8=0.1338400528750824,12=0.11235955056179767,0=0.10079312623925961,5=0.09220092531394568,6=0.07204230006609375,4=0.07138136153337729,3=0.06146728354263042,9=0.060145406477197495,7=0.05981493721083927,10=0.059484467944481034,1=0.05882352941176458,2=0.05882352941176458,11=0.05882352941176458,
8=0.1389172625127682,12=0.12393598910452844,5=0.08614232209737822,0=0.08001361933946198,6=0.07490636704119845,4=0.06979911474293492,3=0.06196799455226417,1=0.060946544092611465,10=0.060946544092611465,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,11=0.06060606060606056,
8=0.13653387810691187,12=0.11814776983316312,5=0.08852570650323453,0=0.0803541028260129,6=0.07626830098740206,4=0.07218249914879123,3=0.06401089547156959,1=0.060946544092611465,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,10=0.06060606060606056,11=0.06060606060606056,
12=0.16308186195826618,8=0.123274478330658,5=0.08860353130016035,0=0.07479935794542525,4=0.07158908507223101,6=0.06934189406099506,3=0.06035313001605125,9=0.05939004815409299,7=0.05874799357945414,10=0.0584269662921347,11=0.05778491171749588,1=0.05746388443017645,2=0.05714285714285703,
2=0.4028012929044174,7=0.15684161920886566,1=0.13436970909650606,3=0.06764660612590424,9=0.06156687702016316,11=0.03370786516853934,5=0.029782976758503953,4=0.028012929044174257,10=0.027474218870247823,6=0.015237802062490409,8=0.014314298907187955,0=0.014237340310912757,12=0.014006464522087146,
2=0.3770924099977071,1=0.1078880990598487,4=0.0761293281357487,10=0.06535198349002526,5=0.06351754184819995,3=0.05595047007567071,11=0.0544599862416877,9=0.05216693418940611,6=0.046892914469158435,8=0.026828709011694547,0=0.026255445998624158,12=0.025911488190781918,7=0.02155468929144693,
10=0.17116901745158974,5=0.1317236433181927,6=0.10064546975854652,0=0.07697824527850823,2=0.07076261056657897,1=0.0690891704518288,12=0.0659813530958642,7=0.06598135309586418,8=0.06215634711929237,4=0.052115706430791296,3=0.04613913459239774,9=0.04422663160411182,11=0.043031317236433116,
10=0.13891726251276812,5=0.13253319713993864,6=0.10725229826353426,8=0.09627170582226764,12=0.08988764044943823,1=0.08350357507660881,0=0.06154239019407565,4=0.05873340143003069,3=0.0495403472931563,2=0.04545454545454543,7=0.04545454545454543,9=0.04545454545454543,11=0.04545454545454543,
9=0.2137274059599414,8=0.11724474841231068,6=0.10552027357107965,12=0.08842208109428436,5=0.07034684904738646,0=0.06399609184171964,11=0.061064973131411834,4=0.05129457743038596,3=0.04909623839765516,10=0.04714215925744998,1=0.04494382022471917,7=0.04372252076209095,2=0.04347826086956529,
8=0.1334695267279537,12=0.12427647259107939,5=0.09124957439564176,0=0.07763023493360567,6=0.07524685052774935,4=0.07082056520258762,3=0.06298944501191688,10=0.061287027579162365,1=0.06060606060606056,2=0.06060606060606056,7=0.06060606060606056,9=0.06060606060606056,11=0.06060606060606056,
